t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.05,1.055,0.96285,1.049925,0.964925
0.1,1.0987417499999999,0.9162985725,1.089167505625,0.920030255625
0.15000000000000002,1.1308938537375,0.860912228764125,1.1173279195933281,0.8657723519089531
0.2,1.1512458638221894,0.7973414893436529,1.134119402987947,0.8027031628667778
0.25,1.1597092082882368,0.7263134412005474,1.1393707969633389,0.7314642382134736
0.30000000000000004,1.1563168708454978,0.6486235921106873,1.1330283673955044,0.6527802774206535
0.35000000000000003,1.1412218405381045,0.5651271120518024,1.115156354691623,0.5674517574933935
0.4,1.1146943588523235,0.47672955660618066,1.0859363231338768,0.4763467894635429
0.45,1.077118004241049,0.3843771717154624,1.0456653163474339,0.3803922864459658
0.5,1.028984665432841,0.2890468823807393,0.9947528376313519,0.2805645331116827
0.55,0.9708884656585713,0.19173607008319885,0.9337166858495484,0.17787925252523334
0.6000000000000001,0.90351870995561,0.09345224479728932,0.8631776892253181,0.07338127141074974
0.65,0.8276519369036289,-0.004797282520453375,0.7838533905986341,-0.031866110999876046
0.7000000000000001,0.7441431644225956,-0.10201562214743623,0.6965507483765018,-0.13679194236436182
0.75,0.6539164265474836,-0.1972263198133526,0.6021579274243649,-0.24032851478224396
0.8,0.5579547043216655,-0.2894830633565044,0.5016352634090019,-0.34142222961311597
0.8500000000000001,0.4572893590692407,-0.37787898637115624,0.39600549251626793,-0.43904431900231133
0.9,0.35298918027478754,-0.46155547844399414,0.28634334594476296,-0.5322013150107204
0.9500000000000001,0.2461491630884896,-0.5397104174898972,0.17376461504295523,-0.6199451598109323
1.0,0.13787913206870672,-0.6116057464078187,0.05941479834662235,-0.7013828540615692
1.05,0.02929232816862405,-0.6765743237105217,-0.05554255396919232,-0.7756855452684246
1.1,-0.07850592482336932,-0.7340259858545359,-0.16993767962748538,-0.8420969636370348
1.1500000000000001,-0.18442936014848554,-0.7834527676206865,-0.2826065073043678,-0.8999411195587073
1.2000000000000002,-0.2874216031148435,-0.8244332359778255,-0.3924025020809611,-0.9486291843832497
1.25,-0.38646659437992176,-0.8566359023062181,-0.49820833275420745,-0.9876654844403047
1.3,-0.4805984997993935,-0.8798216875629188,-0.5989472422783064,-1.0166525472927537
1.35,-0.5689110113917066,-0.8938454248382888,-0.6935940056262903,-1.0352951488483384
1.4000000000000001,-0.6505659511024708,-0.8986563936787965,-0.7811853635566004,-1.0434033201213493
1.4500000000000002,-0.7248010970124373,-0.8942978904350593,-0.8608298260996998,-1.0408942830215102
1.5,-0.7909371603286276,-0.8809058486358436,-0.9317167459906077,-1.0277932954443663
1.55,-0.8483838508343207,-0.8587065328909663,-0.9931245696995215,-1.0042333970356436
